sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
281,1.0,-826.0,271.0,619.0,-58.0,-49.0
282,1.0,-905.0,205.0,442.0,-38.0,-63.0
283,12.0,-938.0,190.0,349.0,-52.0,-65.0
284,0.0,-972.0,146.0,274.0,-35.0,-70.0
285,1.0,-996.0,131.0,240.0,-7.0,-94.0
286,8.0,-978.0,151.0,255.0,6.0,-121.0
287,79.0,-993.0,153.0,63.0,93.0,-130.0
288,96.0,-992.0,188.0,200.0,146.0,-73.0
289,25.0,-978.0,224.0,154.0,245.0,-2.0
290,62.0,-974.0,225.0,156.0,205.0,-21.0
291,59.0,-976.0,235.0,155.0,195.0,-27.0
292,82.0,-976.0,236.0,149.0,195.0,-31.0
293,87.0,-976.0,232.0,147.0,218.0,-30.0
294,68.0,-1003.0,229.0,143.0,249.0,-27.0
295,103.0,-993.0,240.0,160.0,244.0,-20.0
296,128.0,-981.0,236.0,171.0,257.0,10.0
297,80.0,-999.0,233.0,181.0,309.0,42.0
298,62.0,-1022.0,235.0,200.0,317.0,55.0
299,84.0,-1015.0,238.0,235.0,296.0,63.0
300,154.0,-1380.0,362.0,1365.0,153.0,67.0
301,59.0,-1457.0,379.0,1434.0,210.0,-8.0
302,-12.0,-1523.0,404.0,1536.0,217.0,-92.0
303,-6.0,-1600.0,396.0,1659.0,158.0,-146.0
304,111.0,-1609.0,332.0,1806.0,83.0,-203.0
305,215.0,-1616.0,298.0,1940.0,76.0,-273.0
306,264.0,-1660.0,299.0,2067.0,141.0,-373.0
307,359.0,-1688.0,290.0,2223.0,186.0,-464.0
308,395.0,-1705.0,213.0,2392.0,315.0,-551.0
309,-81.0,-327.0,-43.0,3172.0,481.0,85.0
310,-23.0,-355.0,-433.0,-3225.0,-447.0,631.0
311,52.0,-499.0,-389.0,-3390.0,-506.0,667.0
312,126.0,-533.0,-286.0,-3418.0,-506.0,666.0
313,247.0,-522.0,-227.0,-3481.0,-473.0,643.0
314,243.0,-513.0,-162.0,-3628.0,-290.0,604.0
315,176.0,-687.0,-107.0,-3912.0,-129.0,571.0
316,145.0,-920.0,-50.0,-4098.0,-76.0,532.0
317,119.0,-1076.0,39.0,-4092.0,-71.0,496.0
318,48.0,-1163.0,163.0,-4013.0,-98.0,445.0
319,-28.0,-1206.0,255.0,-3935.0,-188.0,383.0
320,290.0,-1586.0,591.0,-2801.0,641.0,55.0
321,-225.0,-1156.0,1256.0,-592.0,-491.0,-233.0
322,-94.0,-1108.0,1290.0,-319.0,-455.0,-173.0
323,15.0,-1097.0,1289.0,-89.0,-334.0,-91.0
324,21.0,-1086.0,1252.0,155.0,-148.0,-47.0
325,-93.0,-1093.0,1183.0,394.0,11.0,-49.0
326,-242.0,-1112.0,1089.0,629.0,41.0,-36.0
327,-450.0,-1422.0,995.0,875.0,-83.0,79.0
328,-418.0,-548.0,769.0,1539.0,-437.0,364.0
329,-217.0,-593.0,416.0,1043.0,-711.0,263.0
330,-163.0,-1083.0,-155.0,316.0,-675.0,26.0
331,6.0,-1675.0,-986.0,186.0,-679.0,-210.0
332,-11.0,-861.0,258.0,796.0,30.0,-128.0
333,70.0,-973.0,186.0,296.0,-20.0,-209.0
334,48.0,-969.0,192.0,254.0,3.0,-188.0
335,49.0,-979.0,180.0,212.0,17.0,-180.0
336,71.0,-953.0,208.0,205.0,7.0,-171.0
337,73.0,-955.0,199.0,172.0,26.0,-165.0
338,31.0,-976.0,203.0,142.0,66.0,-172.0
339,38.0,-991.0,183.0,124.0,67.0,-203.0
340,79.0,-973.0,193.0,135.0,58.0,-224.0
341,43.0,-973.0,181.0,125.0,92.0,-218.0
342,71.0,-971.0,183.0,112.0,75.0,-202.0
343,119.0,-975.0,181.0,94.0,38.0,-163.0
344,116.0,-952.0,219.0,184.0,136.0,32.0
345,61.0,-988.0,242.0,101.0,310.0,100.0
346,1.0,-1022.0,247.0,104.0,356.0,103.0
347,3.0,-1054.0,237.0,124.0,344.0,90.0
348,32.0,-1049.0,211.0,166.0,320.0,84.0
349,81.0,-1061.0,220.0,215.0,286.0,99.0
350,47.0,-1061.0,247.0,261.0,292.0,121.0
351,2.0,-1044.0,248.0,307.0,302.0,127.0
352,-78.0,-1065.0,256.0,340.0,282.0,115.0
353,-111.0,-1029.0,268.0,410.0,218.0,89.0
354,289.0,-1886.0,289.0,1865.0,169.0,-189.0
355,450.0,-1948.0,281.0,2055.0,177.0,-255.0
356,679.0,-1958.0,71.0,2326.0,262.0,-370.0
357,515.0,-1881.0,45.0,2749.0,600.0,-471.0
358,450.0,-1951.0,36.0,2865.0,780.0,-563.0
359,380.0,-1954.0,36.0,3098.0,963.0,-628.0
360,269.0,-1858.0,-37.0,3373.0,1213.0,-666.0
361,22.0,-1703.0,-95.0,3578.0,1515.0,-688.0
362,-248.0,-1497.0,-105.0,3736.0,1629.0,-608.0
363,-183.0,-1293.0,-121.0,3833.0,1328.0,-484.0
364,-224.0,-1205.0,-6.0,3748.0,1151.0,-450.0
365,-201.0,145.0,-408.0,-1331.0,-10.0,358.0
366,-27.0,-1383.0,734.0,-2025.0,204.0,-458.0
367,-199.0,-1320.0,846.0,-1877.0,219.0,-535.0
368,-488.0,-1272.0,1038.0,-1699.0,154.0,-547.0
369,-459.0,-1231.0,1223.0,-1485.0,-206.0,-483.0
370,-313.0,-1232.0,1408.0,-1227.0,-463.0,-415.0
371,-195.0,-1215.0,1550.0,-892.0,-487.0,-369.0
372,-197.0,-1143.0,1610.0,-498.0,-327.0,-323.0
373,-254.0,-1099.0,1554.0,-144.0,-136.0,-251.0
374,-344.0,-1053.0,1414.0,173.0,-14.0,-180.0
375,-345.0,-1077.0,1224.0,421.0,-16.0,-111.0
376,-427.0,-1619.0,1135.0,663.0,-42.0,29.0
377,-227.0,-1029.0,126.0,739.0,449.0,48.0
378,13.0,-994.0,169.0,111.0,155.0,-258.0
379,29.0,-1010.0,148.0,103.0,156.0,-295.0
380,65.0,-996.0,165.0,124.0,129.0,-304.0
381,82.0,-983.0,166.0,135.0,117.0,-288.0
382,113.0,-975.0,168.0,133.0,109.0,-255.0
383,117.0,-975.0,167.0,128.0,112.0,-198.0
384,118.0,-991.0,154.0,122.0,117.0,-139.0
385,93.0,-977.0,175.0,138.0,125.0,-84.0
386,92.0,-954.0,201.0,149.0,118.0,-44.0
387,73.0,-969.0,192.0,127.0,132.0,-21.0
388,42.0,-973.0,190.0,118.0,151.0,-16.0
389,62.0,-968.0,213.0,133.0,173.0,27.0
390,76.0,-1027.0,224.0,185.0,164.0,51.0
391,69.0,-1018.0,232.0,210.0,183.0,63.0
392,33.0,-1033.0,232.0,216.0,217.0,66.0
393,14.0,-1046.0,225.0,227.0,232.0,55.0
394,17.0,-1022.0,228.0,254.0,211.0,53.0
395,38.0,-1018.0,233.0,267.0,168.0,71.0
396,29.0,-1006.0,240.0,286.0,144.0,93.0
397,-7.0,-1000.0,252.0,306.0,127.0,109.0
398,-10.0,-1015.0,260.0,319.0,71.0,115.0
399,-32.0,-1015.0,262.0,363.0,48.0,118.0
400,-44.0,-1056.0,265.0,419.0,18.0,123.0
401,19.0,-1066.0,278.0,505.0,-57.0,140.0
402,96.0,-1076.0,281.0,594.0,-85.0,184.0
