sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
252,-48.0,-1175.0,279.0,4240.0,662.0,-486.0
253,31.0,-1038.0,226.0,4213.0,642.0,-410.0
254,189.0,-805.0,14.0,4292.0,689.0,-344.0
255,105.0,-399.0,-118.0,4263.0,906.0,-294.0
256,-47.0,143.0,-150.0,3943.0,862.0,-166.0
257,71.0,449.0,-270.0,2936.0,399.0,10.0
258,282.0,-683.0,-377.0,-4358.0,-133.0,346.0
259,371.0,-921.0,-267.0,-4597.0,-30.0,321.0
260,277.0,-1155.0,-149.0,-4660.0,191.0,318.0
261,118.0,-1277.0,-8.0,-4573.0,379.0,289.0
262,103.0,-1361.0,98.0,-4498.0,345.0,257.0
263,65.0,-1398.0,190.0,-4439.0,345.0,234.0
264,61.0,-1464.0,236.0,-4445.0,303.0,208.0
265,68.0,-1599.0,296.0,-4475.0,213.0,173.0
266,60.0,-1751.0,383.0,-4451.0,93.0,124.0
267,74.0,-1849.0,466.0,-4328.0,-73.0,43.0
268,126.0,-1878.0,528.0,-4158.0,-272.0,-75.0
269,31.0,-1338.0,1675.0,-1464.0,462.0,-576.0
270,130.0,-1603.0,-473.0,1403.0,35.0,226.0
271,240.0,-1949.0,-1148.0,1365.0,195.0,33.0
272,520.0,-1959.0,-1778.0,1534.0,193.0,-72.0
273,-44.0,-1777.0,-1180.0,3394.0,558.0,211.0
274,-539.0,-570.0,440.0,4814.0,221.0,243.0
275,-555.0,-143.0,1150.0,3254.0,-594.0,-34.0
276,427.0,-632.0,863.0,1921.0,-1143.0,-358.0
277,391.0,-682.0,252.0,1576.0,-283.0,-237.0
278,217.0,-1167.0,-176.0,1041.0,152.0,7.0
279,-5.0,-1087.0,21.0,1260.0,23.0,200.0
280,48.0,-830.0,232.0,1464.0,-318.0,232.0
281,145.0,-879.0,197.0,1288.0,-242.0,99.0
282,168.0,-856.0,253.0,1143.0,40.0,5.0
283,104.0,-834.0,330.0,954.0,187.0,40.0
284,28.0,-868.0,284.0,744.0,199.0,85.0
285,0.0,-903.0,277.0,413.0,54.0,68.0
286,49.0,-992.0,195.0,58.0,97.0,-70.0
287,67.0,-996.0,186.0,65.0,89.0,-76.0
288,73.0,-967.0,212.0,98.0,83.0,-66.0
289,96.0,-958.0,221.0,100.0,77.0,-49.0
290,92.0,-965.0,215.0,91.0,98.0,-29.0
291,79.0,-984.0,212.0,95.0,128.0,-10.0
292,72.0,-1013.0,195.0,103.0,145.0,-1.0
293,86.0,-986.0,211.0,146.0,141.0,14.0
294,109.0,-991.0,198.0,159.0,149.0,41.0
295,103.0,-994.0,203.0,178.0,170.0,81.0
296,63.0,-967.0,227.0,211.0,193.0,120.0
297,56.0,-972.0,231.0,211.0,190.0,130.0
298,60.0,-977.0,227.0,210.0,192.0,129.0
299,52.0,-987.0,233.0,230.0,222.0,145.0
300,-59.0,-1073.0,299.0,509.0,319.0,121.0
301,-95.0,-1072.0,309.0,542.0,321.0,69.0
302,-119.0,-1071.0,313.0,579.0,271.0,14.0
303,-154.0,-1113.0,319.0,634.0,215.0,-34.0
304,-114.0,-1121.0,333.0,710.0,87.0,-67.0
305,-55.0,-1133.0,338.0,812.0,-19.0,-48.0
306,-29.0,-1126.0,347.0,921.0,-61.0,-5.0
307,-18.0,-1132.0,352.0,1000.0,-81.0,43.0
308,23.0,-1121.0,349.0,1062.0,-98.0,68.0
309,38.0,-1115.0,352.0,1105.0,-80.0,78.0
310,368.0,-1731.0,-27.0,3447.0,857.0,-492.0
311,295.0,-112.0,-54.0,2076.0,568.0,-90.0
312,271.0,-370.0,-330.0,-2652.0,-373.0,16.0
313,305.0,-532.0,-285.0,-2887.0,-233.0,14.0
314,348.0,-640.0,-222.0,-2982.0,-74.0,3.0
315,273.0,-673.0,-128.0,-3006.0,171.0,-39.0
316,145.0,-740.0,-74.0,-3073.0,371.0,-77.0
317,41.0,-785.0,-52.0,-3117.0,445.0,-90.0
318,-13.0,-803.0,-36.0,-3158.0,423.0,-99.0
319,-58.0,-844.0,-4.0,-3239.0,355.0,-128.0
320,-80.0,-929.0,47.0,-3353.0,245.0,-186.0
321,-73.0,-1039.0,105.0,-3467.0,115.0,-247.0
322,-67.0,-1158.0,163.0,-3553.0,6.0,-293.0
323,-42.0,-1218.0,764.0,-2123.0,-632.0,-486.0
324,-98.0,-1206.0,737.0,-2289.0,-514.0,-463.0
325,-122.0,-1301.0,725.0,-2447.0,-425.0,-396.0
326,-79.0,-1355.0,712.0,-2441.0,-394.0,-288.0
327,-36.0,-1333.0,701.0,-2329.0,-333.0,-203.0
328,-27.0,-1332.0,704.0,-2235.0,-248.0,-179.0
329,-28.0,-1344.0,718.0,-2121.0,-195.0,-185.0
