sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
232,-374.0,-306.0,-243.0,-1168.0,-956.0,941.0
233,-286.0,-353.0,-214.0,-1318.0,-1134.0,983.0
234,-219.0,-370.0,-190.0,-1471.0,-1248.0,1077.0
235,-117.0,-387.0,-182.0,-1651.0,-1322.0,1285.0
236,-27.0,-518.0,-177.0,-1855.0,-1336.0,1565.0
237,27.0,-721.0,-158.0,-2020.0,-1312.0,1798.0
238,30.0,-833.0,-118.0,-2108.0,-1293.0,1945.0
239,-15.0,-937.0,-80.0,-2162.0,-1321.0,2016.0
240,-64.0,-1010.0,-51.0,-2195.0,-1434.0,2041.0
241,-50.0,-1064.0,-44.0,-2234.0,-1632.0,2024.0
242,220.0,-1316.0,-50.0,-2258.0,-2075.0,1927.0
243,1098.0,-1418.0,3.0,-1943.0,-1794.0,975.0
244,1199.0,-1432.0,63.0,-1909.0,-1610.0,849.0
245,1292.0,-1431.0,132.0,-1858.0,-1348.0,722.0
246,1331.0,-1454.0,215.0,-1791.0,-999.0,623.0
247,1266.0,-1290.0,307.0,-1704.0,-586.0,532.0
248,1130.0,-958.0,374.0,-1719.0,-198.0,436.0
249,951.0,-1041.0,384.0,-1865.0,98.0,421.0
250,840.0,-1228.0,404.0,-1910.0,312.0,460.0
251,679.0,-1345.0,440.0,-1810.0,486.0,405.0
252,499.0,-1320.0,483.0,-1623.0,590.0,212.0
253,309.0,-1153.0,527.0,-1444.0,609.0,10.0
254,204.0,-1037.0,519.0,-1346.0,535.0,-56.0
255,231.0,-975.0,504.0,-1292.0,415.0,48.0
256,280.0,-978.0,478.0,-1258.0,330.0,208.0
257,391.0,-1067.0,431.0,-1203.0,298.0,332.0
258,571.0,-1017.0,362.0,-940.0,450.0,472.0
259,-277.0,-1048.0,-401.0,2710.0,752.0,1562.0
260,-22.0,-921.0,8.0,257.0,-84.0,-273.0
261,1.0,-933.0,-5.0,198.0,-71.0,-237.0
262,-32.0,-952.0,-17.0,152.0,-47.0,-193.0
263,-43.0,-953.0,-14.0,125.0,-39.0,-171.0
264,-40.0,-956.0,-18.0,104.0,-42.0,-153.0
265,-46.0,-958.0,-22.0,88.0,-42.0,-138.0
266,-71.0,-957.0,-16.0,74.0,-38.0,-140.0
267,-55.0,-969.0,-22.0,59.0,-37.0,-166.0
268,-59.0,-986.0,-28.0,50.0,-32.0,-188.0
269,-32.0,-997.0,-36.0,46.0,-34.0,-196.0
270,-48.0,-1006.0,-39.0,47.0,-27.0,-185.0
271,-41.0,-1002.0,-34.0,53.0,-21.0,-199.0
272,-46.0,-992.0,-22.0,62.0,-33.0,70.0
273,-30.0,-996.0,-28.0,29.0,-23.0,-8.0
274,-10.0,-988.0,-27.0,35.0,-25.0,-1.0
275,-19.0,-979.0,-22.0,40.0,-26.0,26.0
276,-44.0,-999.0,-29.0,45.0,-31.0,45.0
277,-31.0,-1023.0,-39.0,106.0,-62.0,124.0
278,-30.0,-1010.0,-32.0,127.0,-69.0,147.0
279,-51.0,-994.0,-19.0,141.0,-74.0,166.0
280,-62.0,-983.0,-7.0,144.0,-77.0,157.0
281,-54.0,-984.0,-11.0,134.0,-74.0,138.0
282,-52.0,-991.0,-13.0,129.0,-73.0,128.0
283,-54.0,-986.0,-9.0,127.0,-72.0,123.0
284,-52.0,-986.0,-7.0,119.0,-72.0,118.0
285,-73.0,-990.0,-7.0,112.0,-68.0,110.0
286,-74.0,-985.0,-1.0,107.0,-68.0,83.0
287,-63.0,-985.0,-6.0,99.0,-67.0,56.0
288,-102.0,-1060.0,1.0,226.0,-132.0,-195.0
289,867.0,-1959.0,-441.0,1045.0,-170.0,-816.0
290,-650.0,-1959.0,-313.0,1672.0,179.0,-601.0
291,148.0,-1843.0,-313.0,2257.0,-256.0,-140.0
292,-180.0,-1922.0,-225.0,2531.0,-155.0,-278.0
293,-132.0,-1959.0,-337.0,2779.0,-207.0,-417.0
294,-211.0,-1959.0,-350.0,3083.0,-196.0,-648.0
295,-499.0,-1863.0,-334.0,3331.0,-156.0,-982.0
296,-608.0,-1872.0,-244.0,3533.0,-242.0,-1207.0
297,-483.0,-1776.0,-159.0,3687.0,-377.0,-1382.0
298,-194.0,-1691.0,-214.0,3766.0,-430.0,-1669.0
299,-522.0,-1811.0,-310.0,3802.0,-361.0,-1823.0
300,-92.0,-685.0,-307.0,3959.0,-470.0,-1933.0
301,548.0,-1213.0,-321.0,-2644.0,-2039.0,1413.0
302,595.0,-1296.0,-298.0,-2701.0,-2048.0,1292.0
303,650.0,-1382.0,-271.0,-2735.0,-2050.0,1131.0
304,708.0,-1437.0,-240.0,-2737.0,-2040.0,970.0
305,774.0,-1468.0,-213.0,-2723.0,-2018.0,836.0
306,835.0,-1509.0,-196.0,-2707.0,-1979.0,718.0
307,890.0,-1495.0,-175.0,-2691.0,-1920.0,587.0
308,927.0,-1510.0,-154.0,-2700.0,-1849.0,429.0
309,942.0,-1573.0,-125.0,-2701.0,-1774.0,274.0
310,903.0,-1591.0,-72.0,-2667.0,-1696.0,126.0
311,794.0,-1590.0,-55.0,-2619.0,-1633.0,-21.0
312,652.0,-1494.0,-24.0,-2570.0,-1619.0,-123.0
