sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
291,-162.0,-1860.0,55.0,896.0,-126.0,1116.0
292,139.0,-1959.0,76.0,1177.0,-160.0,1017.0
293,311.0,-1959.0,43.0,1534.0,-52.0,963.0
294,167.0,-1941.0,59.0,1961.0,83.0,1007.0
295,-106.0,-1889.0,-119.0,3125.0,489.0,64.0
296,213.0,-335.0,-721.0,-419.0,112.0,-634.0
297,158.0,-189.0,-668.0,-592.0,109.0,-776.0
298,91.0,-137.0,-627.0,-848.0,113.0,-858.0
299,29.0,-202.0,-586.0,-1151.0,109.0,-872.0
300,-29.0,-376.0,-516.0,-1425.0,93.0,-867.0
301,-74.0,-544.0,-425.0,-1604.0,64.0,-906.0
302,-104.0,-601.0,-344.0,-1703.0,19.0,-985.0
303,-134.0,-649.0,-283.0,-1808.0,-32.0,-1063.0
304,-148.0,-707.0,-215.0,-1939.0,-95.0,-1114.0
305,-138.0,-800.0,-149.0,-2090.0,-159.0,-1145.0
306,-103.0,-928.0,-77.0,-2225.0,-216.0,-1163.0
307,15.0,-1187.0,131.0,-2377.0,-267.0,-1248.0
308,459.0,-1225.0,542.0,-1678.0,-152.0,-837.0
309,274.0,-1421.0,535.0,-1761.0,134.0,-1765.0
310,10.0,-1362.0,520.0,-1644.0,315.0,-1892.0
311,-95.0,-1242.0,481.0,-1504.0,385.0,-1500.0
312,12.0,-1281.0,437.0,-1413.0,435.0,-1167.0
313,101.0,-1246.0,411.0,-1310.0,567.0,-1144.0
314,97.0,-1064.0,401.0,-1261.0,749.0,-1314.0
315,44.0,-1025.0,388.0,-1329.0,920.0,-1342.0
316,-21.0,-1198.0,382.0,-1373.0,1060.0,-1137.0
317,-92.0,-1345.0,394.0,-1263.0,1173.0,-961.0
318,-164.0,-1228.0,405.0,-1053.0,1263.0,-962.0
319,-553.0,-867.0,309.0,280.0,767.0,275.0
320,-187.0,-856.0,319.0,1174.0,-385.0,824.0
321,-202.0,-877.0,244.0,856.0,-266.0,592.0
322,-213.0,-952.0,172.0,558.0,-209.0,413.0
323,-69.0,-1044.0,53.0,390.0,-209.0,261.0
324,-67.0,-1000.0,47.0,375.0,-172.0,191.0
325,-72.0,-955.0,76.0,372.0,-162.0,154.0
326,-40.0,-925.0,101.0,354.0,-159.0,121.0
327,1.0,-900.0,129.0,322.0,-137.0,113.0
328,6.0,-918.0,107.0,278.0,-90.0,129.0
329,-27.0,-930.0,110.0,248.0,-39.0,142.0
330,-63.0,-966.0,99.0,217.0,-10.0,135.0
331,-62.0,-961.0,98.0,190.0,3.0,111.0
332,-66.0,-967.0,116.0,39.0,-35.0,-21.0
333,-69.0,-970.0,116.0,33.0,-34.0,-22.0
334,-72.0,-981.0,112.0,26.0,-33.0,-27.0
335,-64.0,-984.0,111.0,24.0,-35.0,-30.0
336,-66.0,-988.0,111.0,23.0,-36.0,-31.0
337,-60.0,-987.0,109.0,25.0,-37.0,-29.0
338,-65.0,-986.0,108.0,27.0,-35.0,-23.0
339,-64.0,-981.0,111.0,30.0,-35.0,-21.0
340,-63.0,-976.0,113.0,30.0,-34.0,-19.0
341,-60.0,-974.0,111.0,30.0,-32.0,-16.0
342,-65.0,-986.0,108.0,30.0,-30.0,-12.0
343,-57.0,-988.0,109.0,33.0,-31.0,-7.0
344,-61.0,-993.0,106.0,36.0,-29.0,2.0
345,-57.0,-984.0,109.0,42.0,-29.0,9.0
346,-57.0,-978.0,110.0,44.0,-25.0,18.0
347,-71.0,-984.0,114.0,42.0,-23.0,20.0
348,-78.0,-977.0,114.0,49.0,-24.0,53.0
349,-84.0,-982.0,116.0,44.0,-26.0,47.0
350,-87.0,-982.0,116.0,35.0,-30.0,36.0
351,-74.0,-981.0,118.0,27.0,-36.0,25.0
352,-71.0,-984.0,117.0,16.0,-38.0,24.0
353,-74.0,-986.0,118.0,8.0,-40.0,26.0
354,-80.0,-994.0,113.0,-2.0,-43.0,25.0
355,-89.0,-985.0,121.0,-10.0,-47.0,18.0
356,-93.0,-996.0,120.0,-31.0,-52.0,-1.0
357,-97.0,-1001.0,121.0,-52.0,-59.0,-26.0
358,288.0,-1462.0,31.0,-767.0,3874.0,-293.0
359,141.0,-1642.0,91.0,-626.0,4243.0,-538.0
360,-240.0,-1202.0,79.0,-276.0,4468.0,-582.0
361,-293.0,-1170.0,106.0,-99.0,4489.0,-501.0
362,-252.0,-1145.0,112.0,37.0,4490.0,-509.0
363,-171.0,-1040.0,61.0,144.0,4526.0,-588.0
364,-143.0,-1037.0,15.0,199.0,4614.0,-657.0
365,-146.0,-998.0,-30.0,255.0,4722.0,-690.0
366,-195.0,-952.0,-77.0,290.0,4828.0,-685.0
367,-267.0,-936.0,-114.0,304.0,4915.0,-646.0
368,-357.0,-883.0,-141.0,315.0,4974.0,-563.0
369,-482.0,-833.0,-160.0,276.0,4983.0,-276.0
