sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
267,-374.0,-1959.0,-518.0,5143.0,-310.0,-1055.0
268,-51.0,-1934.0,-1089.0,5338.0,-368.0,-827.0
269,470.0,-70.0,-1033.0,5444.0,-503.0,-417.0
270,1208.0,1958.0,-1665.0,4822.0,-262.0,-483.0
271,701.0,1088.0,-786.0,1742.0,272.0,-69.0
272,390.0,-1386.0,-1490.0,195.0,546.0,601.0
273,732.0,-128.0,-1352.0,328.0,617.0,1047.0
274,806.0,312.0,-1216.0,256.0,921.0,1113.0
275,361.0,684.0,-1209.0,-151.0,1276.0,748.0
276,-135.0,597.0,-1214.0,-792.0,1344.0,437.0
277,-494.0,191.0,-1078.0,-1349.0,1120.0,496.0
278,-462.0,253.0,-875.0,-2023.0,243.0,721.0
279,-938.0,-1364.0,993.0,-358.0,448.0,-46.0
280,976.0,-902.0,-206.0,2816.0,712.0,-685.0
281,-260.0,-1063.0,-226.0,2730.0,808.0,332.0
282,-671.0,-1180.0,105.0,2685.0,309.0,451.0
283,-34.0,-902.0,249.0,2508.0,-283.0,394.0
284,-252.0,-378.0,641.0,2066.0,-464.0,493.0
285,215.0,-420.0,535.0,1226.0,-447.0,437.0
286,-236.0,-897.0,219.0,556.0,-121.0,547.0
287,-291.0,-1214.0,-119.0,321.0,-61.0,395.0
288,-108.0,-977.0,31.0,404.0,-109.0,258.0
289,-169.0,-930.0,50.0,372.0,-80.0,258.0
290,-203.0,-955.0,19.0,313.0,-51.0,166.0
291,-136.0,-986.0,10.0,264.0,-59.0,44.0
292,-157.0,-981.0,37.0,121.0,-22.0,138.0
293,-159.0,-969.0,43.0,114.0,-24.0,130.0
294,-177.0,-968.0,42.0,104.0,-27.0,118.0
295,-173.0,-975.0,43.0,89.0,-36.0,90.0
296,-173.0,-973.0,42.0,75.0,-41.0,64.0
297,-168.0,-982.0,35.0,64.0,-46.0,44.0
298,-161.0,-978.0,37.0,58.0,-49.0,28.0
299,-153.0,-978.0,36.0,54.0,-51.0,21.0
300,-151.0,-977.0,36.0,55.0,-49.0,24.0
301,-154.0,-968.0,40.0,60.0,-42.0,37.0
302,-165.0,-987.0,39.0,78.0,-41.0,37.0
303,-174.0,-981.0,43.0,81.0,-42.0,35.0
304,-171.0,-986.0,42.0,80.0,-45.0,26.0
305,-168.0,-998.0,37.0,80.0,-47.0,16.0
306,-176.0,-998.0,39.0,85.0,-49.0,9.0
307,-170.0,-995.0,43.0,90.0,-51.0,-2.0
308,-160.0,-995.0,41.0,93.0,-52.0,-6.0
309,-163.0,-984.0,44.0,97.0,-51.0,-4.0
