sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
265,180.0,-942.0,130.0,172.0,140.0,-185.0
266,176.0,-953.0,121.0,105.0,151.0,-231.0
267,199.0,-973.0,92.0,40.0,160.0,-280.0
268,225.0,-963.0,96.0,32.0,169.0,-303.0
269,252.0,-950.0,97.0,26.0,176.0,-301.0
270,225.0,-960.0,110.0,7.0,214.0,-276.0
271,212.0,-962.0,110.0,4.0,215.0,-255.0
272,237.0,-968.0,81.0,-6.0,187.0,-242.0
273,262.0,-966.0,139.0,385.0,-36.0,518.0
274,-37.0,-1019.0,194.0,302.0,229.0,303.0
275,51.0,-1033.0,227.0,418.0,270.0,61.0
276,33.0,-1037.0,232.0,457.0,237.0,6.0
277,17.0,-1046.0,253.0,502.0,182.0,-48.0
278,60.0,-1084.0,239.0,537.0,94.0,-98.0
279,119.0,-1039.0,227.0,629.0,29.0,-135.0
280,126.0,-1056.0,238.0,666.0,31.0,-167.0
281,161.0,-1056.0,221.0,694.0,28.0,-201.0
282,219.0,-1131.0,219.0,701.0,37.0,-230.0
283,252.0,-1132.0,213.0,777.0,78.0,-257.0
284,92.0,-1469.0,91.0,3727.0,209.0,-559.0
285,348.0,-1193.0,-152.0,3872.0,107.0,-395.0
286,451.0,-924.0,-202.0,3835.0,148.0,-152.0
287,601.0,-946.0,-109.0,3359.0,18.0,62.0
288,552.0,-1120.0,23.0,3031.0,50.0,173.0
289,551.0,-1105.0,48.0,3110.0,33.0,199.0
290,626.0,-872.0,39.0,3300.0,-14.0,202.0
291,643.0,-707.0,55.0,3245.0,55.0,220.0
292,689.0,-559.0,37.0,3080.0,101.0,192.0
293,532.0,-253.0,50.0,2944.0,345.0,147.0
294,347.0,50.0,-38.0,2601.0,427.0,217.0
295,403.0,214.0,-145.0,1878.0,158.0,222.0
296,736.0,18.0,-340.0,882.0,-126.0,122.0
297,1313.0,34.0,-692.0,217.0,-96.0,19.0
298,135.0,-916.0,6.0,-3414.0,32.0,294.0
299,149.0,-940.0,59.0,-3497.0,-30.0,276.0
300,149.0,-1099.0,79.0,-3649.0,-67.0,267.0
301,107.0,-1204.0,106.0,-3670.0,-83.0,231.0
302,-13.0,-1276.0,143.0,-3661.0,-108.0,157.0
303,-84.0,-1442.0,212.0,-3677.0,-531.0,6.0
304,-118.0,-1494.0,252.0,-3644.0,-718.0,-57.0
305,-127.0,-1541.0,280.0,-3601.0,-917.0,-90.0
306,-79.0,-1544.0,283.0,-3535.0,-1115.0,-109.0
307,2.0,-1571.0,277.0,-3499.0,-1245.0,-128.0
308,103.0,-1608.0,290.0,-3471.0,-1278.0,-138.0
309,148.0,-1627.0,337.0,-3421.0,-1184.0,-140.0
310,197.0,-1650.0,381.0,-3372.0,-1015.0,-127.0
311,263.0,-1700.0,424.0,-3334.0,-783.0,-77.0
312,-22.0,-1238.0,873.0,-831.0,318.0,-233.0
313,5.0,-1109.0,750.0,-533.0,354.0,-172.0
314,-34.0,-1040.0,634.0,-358.0,394.0,-166.0
315,-69.0,-1043.0,544.0,-251.0,372.0,-155.0
316,-124.0,-1072.0,495.0,-121.0,323.0,-122.0
317,-147.0,-1067.0,471.0,44.0,219.0,-96.0
